name,description,address,website,url
Midland Hotel,"Facilities include The Midland Grill Restaurant, Traditional pub selling real ales, lounge bar (open 24 hours to residents) with open fire in the winter months, complimentary car parking onsite, magnificent public areas, 24 hour room service. High speed fibre broadband with speeds up to 500MB per second throughout the hotel , Residents can enjoy complimentary and temporary membership to Gym4All. The Gym is conveniently situated only 200m away from the hotel.","Midland Hotel, Forster Square, Bradford, West Yorkshire, BD1 5AH",http://www.peelhotels.co.uk,https://www.yorkshire.com/view/accommodation/bradford/midland-hotel-75075
Milburn Arms Hotel,"Situated in the heart of the North Yorkshire Moors, The Milburn Arms Hotel at Rosedale Abbey provides the perfect location to explore our tranquil countryside and surrounding area.","Milburn Arms Hotel, Rosedale Abbey, Pickering, North Yorkshire, YO18 8RA",http://www.themilburnarms.com,https://www.yorkshire.com/view/accommodation/pickering/milburn-arms-hotel-73914
Monkbridge Court,"Light, airy and furnished to an extremely high standard they are spotlessly clean with crisp white linen, soft white towels and complimentary toiletries.","5, 6 & 12 Monkbridge Court, Monkgate, York, North Yorkshire, YO31 7PA",http://www.guestlink.co.uk; www.ownersdirect.co.uk; www.monkbridge.co.uk,https://www.yorkshire.com/view/accommodation/york/monkbridge-court-78306
Murkhead Holiday Cottages,"Murk Head Holiday Cottages are a newly converted farm building split into three cottages. They are all furnished and decorated to the highest standard and have fabulous views of the surrounding fields. Each cottage sleeps four with a double and twin room, each with their own ensuite.","Harwood Dale, Scarborough, North Yorkshire, YO13 0LA",http://www.murkhead.co.uk,https://www.yorkshire.com/view/accommodation/scarborough/murkhead-holiday-cottages-429227
Murton Grange Holiday Cottages,"Welcome to Murton Grange Holiday Cottages- with free Wi-fi....whether you want a long holiday or a short break, there is nothing better than a cottage or farmhouse to enjoy the countryside of York and its bustling city centre.","Murton, York, North Yorkshire, YO19 5XB",http://www.murtongrange.co.uk/index.html,https://www.yorkshire.com/view/accommodation/york/murton-grange-holiday-cottages-1430425
Mulgrave Estate,"Mulgrave Estate Holiday Cottages comprises 7 properties.  Six are located at The Valley, Sandsend and one is located at Hutton Mulgrave.  The Sandsend cottages are well placed for easy access to the beach, nearby cliff walks and Mulgrave Woods.  St Mary’s Cottage, Hutton Mulgrave, is approximately 5 miles north of Whitby, just off the A171.","The Valley, Sandsend, Whitby, North Yorkshire, YO21 3TE",http://www.mulgrave-estate.co.uk,https://www.yorkshire.com/view/accommodation/whitby/mulgrave-estate-901310
Middlewood Farm Holiday Park,Middlewood Farm Holiday Park is a peaceful 5 Star Award Winning Family Park. We are a walkers artists and wildlife paradise set amidst the stunning beauty of the North York Moors National Park Heritage Coast and Heartbeat Country. Relax and enjoy the magnificent panoramic views of our spectacular countryside. The Park is a 5 minute walk to the shop & pub and a 10 minute walk through our own meadows and a Nature Reserve to the BEACH. ,"Middlewood Lane, Fylingthorpe, Robin Hoodâ€™s Bay, North Yorkshire, YO22 4UF",http://www.middlewoodfarm.com,https://www.yorkshire.com/view/accommodation/robin-hood%C3%A2-s-bay/middlewood-farm-holiday-park-71055
Muker Village Stores & Tea Shop B&B,"Muker Tea Shop offer en-suite BB accommodation in upper Swaledale. Set in the traditional village of Muker which includes a pub (offering evening meal), gallery and gift shop.","The Village Stores, Muker, Richmond, North Yorkshire, DL11 6QG",http://www.mukervillage.co.uk/index.php?id=4,https://www.yorkshire.com/view/accommodation/richmond/muker-village-stores-and-tea-shop-bandb-172079
Monkgate Guest House,A warm welcome awaits you at Monkgate Guest House!,North Yorkshire,http://www.monkgateguesthouse.co.uk,https://www.yorkshire.com/view/accommodation/monkgate-guest-house-78238
Mount Hotel,"Mount Hotel is located in Scarborough. A friendly, long-established hotel in a picturesque setting with sea views, convenient for all amenities.","Cliff Bridge Terrace, Saint Nicholas Cliff, Scarborough, North Yorkshire, YO11 2HA",http://www.mounthotel.com,https://www.yorkshire.com/view/accommodation/scarborough/mount-hotel-74175
New Inn and Cropton Brewery,"The New Inn and Cropton Brewery is located in Cropton. It has a long history of serving the public.  For 200 years, food, drink and accommodation has been provided for weary travellers.  In more recent times, the New Inn has become a haven for visitors who are looking for a break from their work, to get away and relax in the peace of rural North Yorkshire.  We aim to provide the best in good food, real ale from our own micro brewery, quality wine and friendly service.  Our visitors come back year after year.  Walking and cycling are popular pastimes here but also relaxing in the village bar after 3 substantial courses in the restaurant.  Come and see us soon.","New Inn And Cropton Brewery, Cropton, Pickering, North Yorkshire, YO18 8HH",http://www.croptonbrewery.com,https://www.yorkshire.com/view/accommodation/pickering/new-inn-and-cropton-brewery-74585
Netherby House,"Netherby House is a small country house hotel situated in the village of Sleights, 3.5 miles south west of Whitby on the A169. The railway station and bus stop are within walking distance. ","90 Coach Road, Sleights, Whitby, North Yorkshire, YO22 5EQ",http://www.netherby-house.co.uk,https://www.yorkshire.com/view/accommodation/whitby/netherby-house-78491
Newlands Farm Holiday Cottages,Newlands holiday cottages are located between the glorious Spa town of Scarborough with its famous castle and the historic fishing town of Whitby with its gothic Abbey. They are located on the picturesque Yorkshire coast within the north Yorkshire moors national Park.,"Newlands Farm, Newlands Road, Scarborough, North Yorkshire, YO13 0AR",http://www.newlandsholidaycottages.co.uk,https://www.yorkshire.com/view/accommodation/scarborough/newlands-farm-holiday-cottages-1688936
New York Public Library,"New York Public Library, a private holiday retreat, is the latest addition to the Holiday at Home Collection, set in a dramatic rural location amidst 15 acres of rural countryside on the edge of Brough Park, a country house of significant historical interest which dates back to the 15th century.","Brough Park , Richmond , North Yorkshire, DL10 7PJ",http://www.holidayathome.co.uk/newyorkpubliclibrary/booking-overview/,https://www.yorkshire.com/view/accommodation/new-york-public-library-2030120
Mount Cottage,The property has been extensively renovated by the present owners.,"53 Cliff Street, Whitby, North Yorkshire, YO21 3DD",https://www.yorkshireholidaycottages.co.uk/whitby/whitby-cottages/mount-cottage,https://www.yorkshire.com/view/accommodation/whitby/mount-cottage-173584
Morningside,"Morningside Hotel is located in Whitby. Select seaside hotel in peaceful location and has benefited from a major refit over the last year. All bedrooms are en-suite, with welcome tray and colour TV. Dinner menus offer a high standard of cuisine and service. Lounge and restaurant with lovely sea views. ","10 North Promenade, West Cliff, Whitby, North Yorkshire, YO21 3JX",http://www.morningsidehotelwhitby.com,https://www.yorkshire.com/view/accommodation/whitby/morningside-76891
Nightingale Cottage,,"Street Farm, Bridlington Road, Full Sutton, York, North Yorkshire, YO41 1HJ",https://secure.supercontrol.co.uk/availability/availability_grid.asp?ownerID=3513&siteID=13677,https://www.yorkshire.com/view/accommodation/york/nightingale-cottage-2036353
Mount Bank Farm BnB & Holiday Home,"Mount Bank Farm is a family run small working poultry farm, situated directly off the A19 (providing easy access to the surrounding areas), on the outskirts of Ellerbeck and approximately 2 miles from the village of Osmotherley. Sitting at the foot of the North Yorkshire Moors, we have stunning views of the hills and are in close proximity of the Cleveland Way and Coast to Coast walk routes.","Mount Bank Farm, Ellerbeck, Northallerton, North Yorkshire, DL6 2TE",https://www.mountbankfarm.co.uk/,https://www.yorkshire.com/view/accommodation/northallerton/mount-bank-farm-bnb-and-holiday-home-2093605
No. 2 The Ropery," Welcome to No. 2 The Ropery in Pickering, North Yorkshire.","The Ropery, Pickering, North Yorkshire, YO18 8DY",http://www.no2theropery.co.uk/,https://www.yorkshire.com/view/accommodation/pickering/no-2-the-ropery-1440114
No 11,Kitchen,"11 St Hildas Terrace, Whitby, North Yorkshire",http://www.carrmountestate.com,https://www.yorkshire.com/view/accommodation/whitby/no-11-1218131
North Yorkshire Motorhome Hire,"North Yorkshire Motorhome Hire is located in the heart of Ryedale only 3 miles from the A64 Pickering/Old Malton turnoff. Our pick up point has immediate touring access to the stunning scenery of the North York Moors, the Yorkshire Wolds and the North Yorkshire coastline.","Deerholme Farm, High Marishes, Malton, North Yorkshire, YO17 6UQ",http://northyorkshiremotorhomehire.com/,https://www.yorkshire.com/view/accommodation/malton/north-yorkshire-motorhome-hire-2075943
Natural Retreats,"Natural Retreats Yorkshire Dales is set amongst 54 acres of pristine countryside in Swaledale, just a mile from the historic market town of Richmond, right on the edge of the Yorkshire Dales National Park. With its rich green hills, ancient forests and rivers and streams the Yorkshire Dales a truly idyllic location.","Aislabeck Plantation, Hurgill  Road, Richmond, North Yorkshire, DL10 4SG",https://naturalretreats.co.uk/destinations/england/yorkshire-dales ,https://www.yorkshire.com/view/accommodation/richmond/natural-retreats-672897
North Yorkshire Moors Cottages,"We purchased Grosmont's Methodist Chapel and Sunday School from the church commissioners after they decided to close the church, due to low congregation numbers and the building falling into disrepair.","Ings Terrace, Grosmont, Whitby, North Yorkshire, YO22 5PG",http://www.northyorkshiremoorscottages.co.uk/,https://www.yorkshire.com/view/accommodation/whitby/north-yorkshire-moors-cottages-2099026
Music House Apartment By York Minster,The Music House by York Minster,"21 High Petergate, York, North Yorkshire, YO1 7EN",http://www.cafeconcerto.biz,https://www.yorkshire.com/view/accommodation/york/music-house-apartment-by-york-minster-782099
North York Moors – holidaycottages.co.uk,"Spanning pretty market towns on the outskirts such as Helmsley and Pickering to remote villages and even the Yorkshire coast, the North York Moors is home to a whole host of wonderful places to stay, all within easy reach of the National Park’s stunning walks and scenery.",Yorkshire,https://www.holidaycottages.co.uk/cottages/north-yorkshire-moors ,https://www.yorkshire.com/view/accommodation/north-york-moors-holidaycottagescouk-2116871
North Yorkshire Moors Caravan Club Site - CAMC,"North Yorkshire Moors Club Site is set within the relaxing and tranquil surrounds of the North Yorkshire Moors National Park, the setting for the Heartbeat television series. Some pitches of the caravan site are pleasantly spacious and open or there is also a choice of more secluded locations, sheltered by trees. There are some spectacular moorland views from the western side of the site with the North Yorkshire Moors being a paradise for walkers. The site and surrounding area also offers some beautiful dog walks.","Sneaton, Whitby, North Yorkshire, YO22 5JE",https://www.caravanclub.co.uk/club-sites/England/Yorkshire/north-yorkshire/north-yorkshire-moors-caravan-club-site/?utm_source=referral&utm_medium=web&utm_campaign=welcometoyorkshire,https://www.yorkshire.com/view/accommodation/whitby/north-yorkshire-moors-caravan-club-site-camc-2104055
